Riviere,Truite,Vairon,Ombre,Gardon,Perche,Sandre,Chevaine,Brochet,Lotte,Carpe,Silure,Année,
Cergnat,4,0,0,0,0,0,0,0,0,0,0,2020
Cergnat,6,0,0,0,0,0,0,0,0,0,0,2021
Cergnat,3,0,0,0,0,0,0,0,0,0,0,2022
Cerjaule,38,0,0,0,0,0,0,0,0,0,0,2020
Cerjaule,31,0,0,0,0,0,0,0,0,0,0,2021
Cerjaule,41,0,0,0,0,0,0,0,0,0,0,2022
Cerjux,2,0,0,0,0,0,0,0,0,0,0,2020
Cerjux,1,0,0,0,0,0,0,0,0,0,0,2021
Cerjux,,,,,,,,,,,,2022
Chamberonne,15,0,0,0,0,0,0,0,0,0,0,2020
Chamberonne,18,0,0,0,0,0,0,0,0,0,0,2021
Chamberonne,10,0,0,0,0,0,0,0,0,0,0,2022
Champeyet,1,0,0,0,0,0,0,0,0,0,0,2020
Champeyet,,,,,,,,,,,,2021
Champeyet,,,,,,,,,,,,2022
Chandelard,20,0,0,0,0,0,0,0,0,0,0,2020
Chandelard,29,0,0,0,0,0,0,0,0,0,0,2021
Chandelard,17,0,0,0,0,0,0,0,0,0,0,2022
Chandon,83,0,0,0,0,0,0,0,0,0,2,2020
Chandon,37,0,0,0,0,0,0,0,0,0,0,2021
Chandon,36,0,0,0,0,0,0,0,0,0,0,2022
Charbonnières,2,0,0,0,0,0,0,0,0,0,0,2020
Charbonnières,4,0,0,0,0,0,0,0,0,0,0,2021
Charbonnières,,,,,,,,,,,,2022
Châtelard,1,0,0,0,0,0,0,0,0,0,0,2020
Châtelard,,,,,,,,,,,,2021
Châtelard,,,,,,,,,,,,2022
Chaude,45,0,0,0,0,0,0,0,0,0,0,2020
Chaude,62,0,0,0,0,0,0,0,0,0,0,2021
Chaude,29,0,0,0,0,0,0,0,0,0,0,2022
Chaux-Rossa,0,0,0,1,0,0,0,0,0,0,10,2020
Chaux-Rossa,0,0,0,0,10,0,6,0,0,0,8,2021
Chaux-Rossa,0,0,0,0,0,0,0,6,0,0,0,2022
Chenau,4,0,0,0,0,0,0,0,0,0,0,2020
Chenau,5,0,0,0,0,0,0,0,0,0,0,2021
Chenau,,,,,,,,,,,,2022
Ciernes Picat,8,0,0,0,0,0,0,0,0,0,0,2020
Ciernes Picat,32,0,0,0,0,0,0,0,0,0,0,2021
Ciernes Picat,8,0,0,0,0,0,0,0,0,0,0,2022
Colline,7,0,0,0,0,0,0,0,0,0,0,2020
Colline,18,0,0,0,0,0,0,0,0,0,0,2021
Colline,4,0,0,0,0,0,0,0,0,0,0,2022
Combagnou,11,0,0,0,0,0,0,0,0,0,0,2020
Combagnou,1,0,0,0,0,0,0,0,0,0,0,2021
Combagnou,13,0,0,0,0,0,0,0,0,0,0,2022
Combe,2,0,0,10,0,0,0,0,0,0,0,2020
Combe,1,0,0,0,0,0,0,0,0,0,0,2021
Combe,2,0,0,0,0,0,0,0,0,0,0,2022
Combron,4,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Corbéron,5,0,0,0,0,0,0,0,0,0,0,2020
Corbéron,3,0,0,0,0,0,0,0,0,0,0,2021
Corbéron,2,0,0,0,0,0,0,0,0,0,0,2022
Corcelles,48,0,0,0,0,0,0,0,0,0,2,2020
Corcelles,42,0,0,0,0,0,0,0,0,0,0,2021
Corcelles,52,0,0,0,0,0,0,0,0,0,0,2022
Cordex,4,0,0,0,0,0,0,0,0,0,0,2020
Cordex,10,0,0,0,0,0,0,0,0,0,0,2021
Cordex,13,0,0,0,0,0,0,0,0,0,0,2022
Correvon,3,0,0,0,0,0,0,0,0,0,0,2020
Correvon,2,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Coruz,126,0,0,0,0,0,0,0,0,0,0,2020
Coruz,42,0,0,0,0,0,0,0,0,0,0,2021
Coruz,52,0,0,0,0,0,0,0,0,0,0,2022
Coulayes,0,0,0,0,0,0,1,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Crettaz,9,0,0,0,0,0,0,0,0,0,0,2020
Crettaz,3,0,0,0,0,0,0,0,0,0,0,2021
Crettaz,1,0,0,0,0,0,0,0,0,0,0,2022
Creux du Vivier,2,0,0,0,0,0,0,0,0,0,0,2020
Creux du Vivier,10,0,0,0,0,0,0,0,0,0,0,2021
Creux du Vivier,8,0,0,0,0,0,0,0,0,0,0,2022
Crottaz,16,0,0,0,0,0,0,0,0,0,0,2020
Crottaz,6,0,0,0,0,0,0,0,0,0,0,2021
Crottaz,1,0,0,0,0,0,0,0,0,0,0,2022
Diaz,6,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
Diaz,1,0,0,0,0,0,0,0,0,0,0,2022
Dullive,60,0,0,0,0,0,0,0,0,0,0,2020
Dullive,32,0,0,0,0,0,0,0,0,0,0,2021
Dullive,17,0,0,0,0,0,0,0,0,0,0,2022
Eau Froide,23,0,0,0,0,0,0,0,0,0,0,2020
Eau Froide,53,0,0,0,0,0,0,0,0,0,4,2021
Eau Froide,6,0,0,0,0,0,0,0,0,0,0,2022
Eau Froide de l'Etivaz,18,0,0,0,0,0,0,0,0,0,0,2020
Eau Froide de l'Etivaz,45,0,0,0,0,0,0,0,0,0,0,2021
Eau Froide de l'Etivaz,5,0,0,0,0,0,0,0,0,0,0,2022
Eau Froide de Roche,37,0,0,0,0,0,0,0,0,0,0,2020
Eau Froide de Roche,40,0,0,0,0,0,0,0,0,0,0,2021
Eau Froide de Roche,6,0,0,0,0,0,0,0,0,0,0,2022
Epena,1,0,0,0,0,0,0,0,0,0,0,2020
,,,,,,,,,,,,2021
,,,,,,,,,,,,2022
Ependes,2,0,0,0,0,0,0,0,0,0,0,2020
Ependes,6,0,0,0,0,0,0,0,0,0,0,2021
Ependes,2,0,0,0,0,0,0,0,0,0,0,2022
Faverges,2,0,0,0,0,0,0,0,0,0,0,2020
Faverges,3,0,0,0,0,0,0,0,0,0,0,2021
,,,,,,,,,,,,2022
Fenils,14,0,0,0,0,0,0,0,0,0,1,2020
